# Verb vocabulary harvested from a corpus of interactive fiction.
#
# Regenerate:
#   verb-synonyms-gen harvest --corpus stories --corpus unit_tests \
#       --wordnet <WordNet-3.0/dict> --freq <12dicts/Lemmatized/2+2+3frq.txt> -o …
#
# Tab-separated: spelling, the number of stories whose parser accepts it, and
# the WordNet verb lemma to expand it under (empty when WordNet has no verb
# entry, which is most of the abbreviations, magic words and game-specific
# actions).  A spelling containing a space is a verb plus a literal word from
# one of its syntax lines — `turn on`, `pick up` — which is how English
# lexicalises them and how a thesaurus indexes them, even though a dictionary
# can only hold the head word.
#
# These are the STORIES' OWN spellings and are ground truth: a suggestion the
# parser would reject is worthless.  An inflected spelling is dropped only when
# every story that accepts it also accepts its base form.
#
# 119 stories read; 10023 spellings.
pinch from	2	
pinch in	1	
pinch inventory	1	
pinch loaf	1	
pinch nose	1	
pinch off	2	
pinch on	1	
pinch out	1	
pinch with	1	
pinch your	1	
piroue	1	
piroue with	1	
piss	29	piss
piss in	7	
piss off	1	
piss on	10	
pitc	1	
pitch	14	pitch
pitch across	1	
pitch against	1	
pitch at	14	
pitch away	7	
pitch down	13	
pitch in	14	pitch in
pitch into	1	pitch into
pitch off	13	
pitch on	13	
pitch onto	1	
pitch out	3	
pitch over	14	
pitch overboar	1	
pitch throug	5	
pitch through	9	
pitch to	12	
pitch up	1	
pla	2	
plac	1	
place	47	place
place across	20	
place agains	6	
place against	6	
place alignment	1	
place around	14	
place aside	1	
place at	8	
place away	5	
place back	3	
place before	6	
place behind	29	
place below	1	
place beneath	2	
place beside	1	
place besides	1	
place betwee	3	
place between	2	
place by	4	
place close	1	
place closer	1	
place down	44	place down
place face	1	
place finger	1	
place fingers	1	
place from	1	
place front	2	
place head	1	
place in	47	
place inside	5	
place into	6	
place near	2	
place next	1	
place of	3	
place on	46	
place onto	7	
place out	21	
place over	30	
place overboar	1	
place pans	1	
place throug	3	
place through	11	
place to	7	
place top	1	
place under	41	
place underneat	1	
place up	3	
place with	3	
places	5	
plague	1	plague
plain	1	plain
plains	1	
plan	1	plan
planets	1	
plans	1	
plant	5	plant
plant in	3	
plaster	1	plaster
play	55	play
play around	1	play around
play cards	1	
play computer	1	
play electric	1	
play game	1	
play games	1	
play hand	1	
play in	2	
play laptop	1	
play on	4	
play organ	1	
play script	1	
play tape	1	
play the	2	
play with	23	
playdarts	1	
playscrip	1	
plead	2	plead
plead for	2	
plead with	1	
plonk	1	plonk
plot	3	plot
plot course	1	
plot for	1	
plot to	2	
ploughver	1	
plover	9	
pluc	2	
pluck	5	pluck
pluck from	2	
pluck in	1	
pluck inventory	1	
pluck off	2	
pluck on	1	
pluck out	1	
pluck up	1	
pluck with	2	
plug	33	plug
plug across	1	
plug around	1	
plug back	1	
plug behind	1	
plug down	1	
plug in	15	plug in
plug inside	1	
plug into	4	plug into
plug on	2	
plug out	1	
plug over	1	
plug through	1	
plug to	8	
plug under	1	
plug with	15	
plugh	22	
plunk	1	plunk
plus	1	
pocket	3	pocket
poi	1	
point	37	point
point at	37	
point for	4	
point from	1	
point in	6	
point on	6	
point out	5	point out
point to	27	
point toward	1	
point with	10	
pois	3	
pok	2	
poke	36	poke
poke at	3	poke at
poke face	1	
poke from	2	
poke head	1	
poke in	3	
poke into	1	poke into
poke inventory	1	
poke off	1	
poke on	7	
poke out	1	poke out
poke through	1	
poke to	1	
poke with	32	
polar	1	
polar bear	1	
pole-	1	
pole- on	1	
pole- over	1	
pole- with	1	
poleva	1	
poleva on	1	
poleva over	1	
poleva with	1	
poli	14	
polish	39	polish
polish across	2	
polish against	1	
polish in	1	
polish into	1	
polish off	7	polish off
polish on	13	
polish onto	2	
polish over	7	
polish up	2	polish up
polish with	12	
ponder	2	ponder
poo	1	
poo-p	1	
poo-poo	1	
poop	4	
poop in	3	
poop on	3	
pop	10	pop
pop down	3	
pop out	1	pop out
pop with	9	
populatio	1	
populatio bottlenec	1	
port	1	port
port aft	1	
port bow	1	
port quarter	1	
positi	3	
positi agains	1	
positi at	1	
positi by	1	
positi down	1	
positi in	1	
positi on	1	
positi over	1	
positi under	1	
positive	3	
positivel	1	
possess	1	possess
possessio	1	
possib	1	
possibly	1	
pou	4	
poun	2	
pounce	2	pounce
pound	12	pound
pound about	1	
pound around	1	
pound at	9	
pound back	1	
pound down	9	
pound in	2	
pound on	9	
pound out	3	
pound over	1	
pound to	1	
pound with	8	
pour	61	pour
pour against	1	
pour at	2	
pour down	1	pour down
pour from	29	
pour in	47	
pour into	14	
pour oil	1	
pour on	50	
pour onto	11	
pour out	24	pour out
pour over	11	
pour tea	1	
pour teapot	1	
pour throug	1	
pour through	2	
pour water	1	
povo	1	
power	2	power
power around	1	
power off	1	
power on	2	
power over	1	
power to	1	
power up	2	
power with	1	
powers	2	
ppcc	1	
prance	1	prance
pray	47	pray
pray for	8	
pray to	5	
pray with	1	
pre	3	
prep	1	
prepar	1	
prepar from	1	
pres	26	
presen	4	
presen to	4	
presen with	1	
present	34	present
present commands	2	
present map	2	
present on	1	
present the	1	
present to	34	
preser	1	
preserve	4	preserve
press	68	press
press agains	3	
press against	2	
press at	4	
press away	1	
press back	2	
press behind	1	
press beneath	1	
press by	1	
press close	1	
press closer	1	
press down	13	press down
press eject	1	
press in	20	
press into	6	
press near	1	
press off	11	
press on	40	press on
press onto	3	
press out	2	press out
press over	7	
press overboar	1	
press play	1	
press records	1	
press rewind	1	
press throug	2	
press through	1	
press to	54	
press toward	3	
press towards	1	
press under	40	
press underneat	1	
press up	22	
press with	12	
pretend	1	pretend
pretend like	1	
prevent	1	prevent
prince	1	
prince apart	1	
prince down	1	
prince from	1	
prince in	1	
prince off	1	
prince on	1	
prince out	1	
prince up	1	
prince with	1	
print	3	print
print in	2	
print on	2	
print with	2	
priority	1	
priority off	1	
priority on	1	
pris	6	
prise	3	prise
prise apart	2	
prise open	2	
prise out	1	
prise with	3	
prison	1	
prize	2	prize
prize apart	2	
prize open	2	
prize with	2	
prob	1	
probe	1	probe
probe with	1	
proc	5	
procee	24	
procee across	2	
procee after	1	
procee around	23	
procee away	9	
procee behind	13	
procee down	24	
procee in	24	
procee off	2	
procee on	15	
procee out	10	
procee over	21	
procee throug	15	
procee to	24	
procee under	8	
procee up	24	
procee with	13	
proceed	16	proceed
proceed across	6	
proceed around	15	
proceed away	12	
proceed behind	13	
proceed by	1	
proceed down	15	
proceed from	4	
proceed in	16	
proceed inside	1	
proceed into	1	
proceed of	1	
proceed off	2	
proceed on	15	
proceed onto	1	
proceed out	14	
proceed over	15	
proceed past	1	
proceed through	14	
proceed to	15	
proceed under	12	
proceed up	16	
proceed with	3	
procla	1	
procla to	1	
proclaim	4	proclaim
proclaim to	4	
procure	1	procure
procure with	1	
prod	7	prod
prod at	2	
prod with	3	
progre	1	
pronounce	1	pronounce
pronouns	31	
prop	7	prop
prop agains	2	
prop against	2	
prop beneath	1	
prop betwee	1	
prop between	1	
prop in	3	
prop into	1	
prop on	4	
prop open	1	
prop under	1	
prop up	5	prop up
prop with	3	
prospect	1	prospect
prosser	1	
protect	2	protect
protect to	1	
protes	1	
protest	2	protest
prune	32	prune
prune down	2	
prune it	1	
prune off	2	
prune open	1	
prune out	1	
prune that	1	
prune throug	2	
prune through	1	
prune with	12	
pry	19	pry
pry apart	2	
pry door	1	
pry from	1	
pry in	1	
pry mausoleum	1	
pry off	1	
pry on	1	
pry open	2	
pry out	9	
pry to	1	
pry up	8	
pry with	14	
puff	6	puff
puff and	2	
puff at	2	
puff puff	2	
puke	5	puke
puke at	1	
puke on	1	
pul	6	
pull	96	pull
pull apart	8	
pull around	6	
pull aside	1	
pull away	1	pull away
pull back	2	pull back
pull behind	1	
pull beneath	1	
pull close	1	
pull closer	1	
pull down	18	pull down
pull free	1	
pull from	6	
pull in	9	pull in
pull into	1	
pull of	1	
pull off	6	pull off
pull on	32	
pull onto	1	
pull out	16	pull out
pull over	3	pull over
pull throug	1	
pull to	16	
pull togeth	1	
pull together	1	pull together
pull under	2	
pull underneat	1	
pull up	25	pull up
pull with	9	
pulver	1	
pummel	1	pummel
pummel with	1	
pump	11	pump
pump out	1	
pump up	9	
pump with	9	
pun	2	pun
punc	4	
punch	49	punch
punch against	1	
punch around	1	
punch at	1	
punch back	1	
punch by	1	
punch down	1	
punch in	3	punch in
punch into	1	
punch laughter	1	
punch out	1	punch out
punch through	1	
punch using	2	
punch with	27	
punctu	2	
punctu with	2	
puncture	2	puncture
puncture down	1	
puncture off	1	
puncture with	1	
punt	2	punt
punt back	1	
punt in	1	
purc	1	
purcha	6	
purcha from	5	
purcha with	3	
purchase	39	purchase
purchase for	1	
purchase from	8	
purchase in	1	
purchase with	6	
purigi	1	
purloin	2	purloin
pursue	36	pursue
pursue to	4	
pus	4	
push	101	push
push agains	3	
push against	2	
push aside	1	push aside
push at	4	
push away	1	push away
push back	2	push back
push behind	1	
push beneath	1	
push by	1	
push close	1	
push closer	1	
push down	14	push down
push eject	1	
push from	1	
push in	21	
push into	6	
push near	1	
push off	11	
push on	41	push on
push onto	3	
push out	3	push out
push over	8	
push overboar	1	
push play	1	
push records	1	
push rewind	1	
push throug	2	
push through	1	push through
push to	56	
push toward	3	
push towards	1	
push under	40	
push underneat	1	
push up	23	push up
push with	13	
push-sing	1	
put	100	put
put across	22	put across
put agains	6	
put against	6	
put alignment	1	
put around	15	
put aside	1	put aside
put at	8	
put away	5	put away
put back	3	put back
put before	6	
put behind	30	
put below	2	
put beneath	4	
put beside	1	
put besides	1	
put betwee	3	
put between	2	
put by	5	
put close	1	
put closer	1	
put down	71	put down
put face	1	
put finger	1	
put fingers	1	
put from	1	
put front	2	
put head	1	
put in	70	put in
put inside	31	
put into	31	
put kids	1	
put me	1	
put near	3	
put next	1	
put of	3	
put on	70	put on
put onto	31	
put out	24	put out
put over	32	put over
put overboar	1	
put pans	1	
put pool	1	
put throug	3	
put through	11	put through
put to	7	
put top	1	
put under	43	put under
put underneat	2	
put up	3	put up
put with	5	
puto	2	
pyrdebug	1	
quadox	1	
quaff	12	quaff
quaff from	11	
quench	9	quench
quench out	1	
quendor	1	
query	14	query
query about	14	
query for	11	
query on	5	
questi	8	
questi about	8	
questi for	8	
questi to	1	
question	7	question
question about	6	
question for	4	
question on	1	
queue	1	queue
queue all	1	
queue test	1	
queue tests	1	
qui	10	
quiet	4	quiet
quips	1	
quit	109	quit
quit game	1	
quiz	11	quiz
quiz about	11	
quiz for	9	
quiz on	1	
race	1	race
radio	1	radio
radio the	1	
rafters	1	
rage	1	rage
rage quit	1	
ragequit	1	
rai	1	
rais	3	
raise	43	raise
raise finger	1	
raise fingers	1	
raise from	2	
raise in	1	
raise of	1	
raise off	5	
raise on	1	
raise onto	1	
raise out	2	
raise to	2	
raise up	37	raise up
raise with	7	
rake	3	rake
rake in	2	rake in
rake over	1	
rake up	1	rake up
rake with	3	
ram	1	ram
rambo	1	
random	2	
random-se	1	
randomsee	1	
range	1	range
ransac	3	
ransac for	3	
ransac in	3	
ransac under	2	
ransack	7	ransack
ransack behind	1	
ransack crabs	1	
ransack for	7	
ransack in	6	
ransack through	4	
ransack under	6	
rap	41	rap
rap at	40	
rap down	39	
rap off	2	
rap on	41	
rap out	4	
rap over	4	
rap with	5	
rape	35	rape
rape off	2	
rape with	2	
rapier	1	
rar	2	
rar at	2	
rarr	2	
rarr at	2	
rarrr	2	
rarrr at	2	
rat	1	rat
rating	1	
rats	1	
rattle	14	rattle
rattle at	3	
rattle with	5	
ratto	1	
rava	2	
raven	1	raven
ravish	6	ravish
rcro	1	
re-sort	1	
re-sort out	1	
rea	9	
reac	1	
reach	30	reach
reach for	10	
reach from	1	
reach in	29	
reach into	2	reach into
reach on	1	
reach onto	1	
reach out	4	reach out
reach throug	1	
reach through	4	
reach to	4	
reach under	3	
reach up	2	
reach with	10	
read	108	read
read about	25	
read acknowled	1	
read between	1	
read contents	1	
read footnote	1	
read from	5	
read in	26	
read more	1	
read next	1	
read of	2	
read on	1	
read page	1	
read playscrip	1	
read script	1	
read table	1	
read the	1	
read throug	11	
read through	12	
read to	11	
read with	22	
read your	1	
reading	1	
ready	2	ready
reality	1	
reap	2	reap
rearrange	1	rearrange
reassembl	1	
reattach	1	
reattach to	1	
reboot	1	reboot
rebuild	1	rebuild
recall	5	recall
recall formulae	1	
recall formulas	1	
rech	2	
recharge	2	recharge
recharge at	1	
recite	1	recite
reclin	8	
reclin across	1	
reclin before	1	
reclin down	8	
reclin in	7	
reclin near	1	
reclin on	8	
reclin onto	1	
reclin over	1	
reclin under	1	
reclin up	2	
recline	9	recline
recline across	1	
recline before	1	
recline down	8	
recline in	8	
recline near	1	
recline on	9	
recline over	1	
recline under	1	
reco	1	
recollect	1	recollect
recombine	1	recombine
reconnect	1	
reconnect to	1	
reconstit	1	
reconstru	2	
record	5	record
record off	1	
record on	2	
recording	4	
recording off	4	
recording on	4	
records	1	
recruit	1	recruit
recycle	1	recycle
red	1	
red death	1	
red glove	1	
red salon	1	
reduce	1	reduce
refi	2	
refill	2	refill
refill with	1	
reflec	1	
reflec in	1	
reflect	1	reflect
reflect at	1	
reflect into	1	
reform	2	reform
refrain	1	refrain
refresh	5	refresh
refu	1	
refual	1	
refuel	1	refuel
refuel at	1	
refuse	7	refuse
regurg	1	
regurgita	1	
rel	3	
rela	1	
relations	1	
relax	6	relax
relax for	2	
relax till	1	
relax until	2	
rele	10	
relea	1	
releas	20	
releas down	13	
releas from	1	
releas in	13	
releas on	13	
releas with	1	
release	15	release
release against	1	
release at	1	
release down	3	
release from	7	
release in	3	
release into	1	
release me	1	
release off	1	
release on	3	
release onto	1	
release out	1	
release through	1	
release with	6	
reliev	1	
relieve	2	relieve
religion	1	
relinquis	1	
reload	2	reload
reload from	1	
reload with	1	
rem	6	
rema	2	
reme	1	
remember	12	remember
remember about	1	
remember formulae	1	
remember formulas	1	
remm	1	
remo	31	
remov	1	
remove	70	remove
remove all	1	
remove blindfold	1	
remove browser	1	
remove chat	1	
remove e-mail	1	
remove email	1	
remove everythin	1	
remove finger	1	
remove fingers	1	
remove from	64	
remove in	13	
remove of	1	
remove off	11	
remove on	14	
remove out	10	
remove processor	1	
remove rid	1	
remove to	3	
remove under	1	
remove up	10	
remove with	14	
remove word	1	
remove wordproce	1	
remox	1	
ren	1	
rename	2	rename
rend	1	rend
rend in	1	
rend up	1	
rendez	1	
rendez on	1	
rendez with	1	
rent	2	rent
rent from	1	
renumerat	2	
renumerat to	1	
renumerat with	2	
rep	1	
repa	16	
repair	34	repair
repair with	19	
repeat	1	repeat
repel	2	repel
repel off	2	
repel with	2	
repent	6	repent
repl	8	
repla	1	
replac	5	
replac for	1	
replac with	2	
replace	9	replace
replace across	1	
replace around	1	
replace back	1	
replace behind	1	
replace down	1	
replace in	1	
replace on	1	
replace out	1	
replace over	1	
replace through	1	
replace to	1	
replace under	1	
replay	5	replay
replicate	1	replicate
reply	36	reply
reply to	14	
report	4	report
report dead	1	
report on	1	
report the	1	
report to	1	
report woman	1	
repose	3	repose
repose down	3	
repose in	2	
repose on	3	repose on
reques	1	
request	3	request
request for	1	
request from	2	
request of	1	
res	1	
resc	1	
rescue	15	rescue
rescue to	1	
rese	2	
research	2	research
reset	6	reset
reset to	1	
reset with	1	
resign	2	resign
resign game	1	
resist	1	resist
resist with	1	
resort	1	resort
resort out	1	
respon	7	
respon to	3	
respond	6	respond
respond to	5	
responses	1	
responses now	1	
responses set	1	
rest	27	rest
rest at	5	
rest down	10	
rest for	2	
rest in	19	
rest next	1	
rest on	19	rest on
rest till	1	
rest until	2	
rest with	1	
restar	24	
restart	47	restart
restart completely	1	
restart now	1	
restor	24	
restore	47	restore
resume	4	resume
resusc	1	
resusc up	1	
resuscita	1	
resuscita up	1	
retch	1	retch
retch at	1	
retch on	1	
retire	2	retire
retort	1	retort
retort to	1	
retract	5	retract
retract in	1	
retreat	8	retreat
retreat away	4	
retreat from	4	
retrieve	1	retrieve
retrieve apart	1	
retrieve down	1	
retrieve from	1	
retrieve in	1	
retrieve off	1	
retrieve on	1	
retrieve out	1	
retrieve to	1	
retrieve up	1	
retrieve with	1	
return	12	return
return after	1	
return around	1	
return away	1	
return behind	1	
return down	1	
return in	1	
return off	1	
return out	1	
return over	1	
return throug	1	
return to	11	
return up	1	
return with	1	
rev	2	rev
reveal	1	reveal
reveal to	1	
review	1	review
review secrets	1	
revisi	4	
revisit	1	revisit
revive	9	revive
revive up	5	
revive with	1	
revolve	4	revolve
revolve around	1	revolve around
revolve back	1	
revolve off	2	
revolve on	2	
revolve to	2	
revolve up	1	
rewind	3	
rewind tape	1	
rewind up	1	
rezrov	5	
rhineston	1	
riddle	1	riddle
riddle while	1	
ride	30	ride
ride in	9	
ride on	9	
ride to	2	
rift	1	
rifttest	1	
rin	1	
ring	23	ring
ring at	1	
ring down	2	
ring for	1	
ring in	1	
ring on	4	
ring to	1	
ring under	3	
ring up	2	ring up
ring with	7	
rins	4	
rinse	3	rinse
rinse in	1	
rip	25	rip
rip apart	1	
rip down	4	
rip from	1	
rip in	4	
rip off	5	rip off
rip open	1	
rip out	1	rip out
rip page	1	
rip throug	1	
rip through	5	
rip up	9	rip up
rip with	12	
rise	23	rise
rise agains	1	
rise against	1	
rise at	1	
rise before	3	
rise behind	8	
rise by	1	
rise in	17	
rise on	22	
rise to	1	
rise under	8	
rise up	22	rise up
rms	1	
rms lusitania	1	
roar	2	roar
roar at	2	
roast	1	roast
roasted	1	roast
roasted chestnuts	1	
rob	5	rob
rob from	2	
rob inventory	1	
rob off	1	
rob with	1	
rock	8	rock
rock against	1	
rock beneath	1	
rock by	1	
rock close	1	
rock closer	1	
rock near	1	
rock to	1	
rock under	1	
rock underneat	1	
rock with	4	
rock-	1	
rock- with	1	
rock-a-	1	
rock-a- with	1	
roff	1	
roger	1	
roll	35	roll
roll against	1	
roll around	1	roll around
roll away	1	
roll back	1	
roll beneath	1	
roll by	1	
roll close	1	
roll closer	1	
roll down	3	roll down
roll eyes	1	
roll in	3	roll in
roll my	1	
roll near	1	
roll off	1	roll off
roll on	4	
roll our	1	
roll out	1	roll out
roll over	3	roll over
roll to	11	
roll under	1	
roll underneat	1	
roll up	20	roll up
roll with	4	
roll your	1	
romance	1	romance
ron	1	
room	1	room
rooms	1	
root	1	root
root among	1	
root amongst	1	
root into	1	
rop	1	
rota	8	
rotate	48	rotate
rotate around	12	
rotate at	1	
rotate back	4	
rotate bat	2	
rotate cc	1	
rotate ccw	1	
rotate clock	1	
rotate clockwise	1	
rotate countercl	1	
rotate cw	1	
rotate down	6	
rotate from	1	
rotate ghost	2	
rotate ghoul	2	
rotate human	2	
rotate in	4	
rotate into	4	
rotate key	1	
rotate left	3	
rotate lich	2	
rotate off	42	
rotate on	42	
rotate onto	2	
rotate over	6	
rotate right	3	
rotate right-si	1	
rotate the	1	
rotate through	4	
rotate to	18	
rotate up	4	
rotate upside	1	
rotate vampire	2	
rotate volume	1	
rotate with	8	
rough	1	rough
rough up	1	rough up
roulette	1	
rous	2	
rouse	22	rouse
rouse up	21	
rouse with	1	
routines	1	
routines off	1	
routines on	1	
row	7	row
row for	1	
row to	2	
rrr	2	
rrr at	2	
rrrr	2	
rrrr at	2	
rub	90	rub
rub across	2	
rub against	4	
rub betwee	1	
rub from	1	
rub in	2	
rub into	1	
rub off	3	rub off
rub on	22	
rub onto	3	
rub out	3	rub out
rub over	7	
rub throug	1	
rub to	12	
rub together	2	
rub with	44	
ruin	9	ruin
ruin down	1	
ruin off	1	
rules	1	
rules all	1	
rules off	1	
rules on	1	
rummag	13	
rummag for	13	
rummag in	13	
rummag throug	4	
rummag under	3	
rummag with	3	
rummage	13	rummage
rummage for	13	
rummage in	13	
rummage through	8	
rummage under	5	
rummage with	2	
rumor	1	rumor
run	99	run
run abeam	1	
run across	9	run across
run aft	1	
run after	1	
run aftermath	1	
run again	1	
run around	39	run around
run away	25	run away
run back	4	
run ballroom	1	
run banquet	1	
run bear	1	
run bed	1	
run behind	30	
run black	1	
run bow	1	
run by	2	run by
run carefully	1	
run cloak	1	
run close	1	
run closer	1	
run deep	1	
run diet	1	
run door	1	
run doors	1	
run down	39	run down
run fore	1	
run forward	1	
run fountain	1	
run from	3	
run garden	1	
run grand	1	
run hall	1	
run hallway	1	
run home	1	
run in	69	
run inside	31	
run into	31	run into
run landscape	1	
run near	1	
run of	1	
run off	5	run off
run on	33	run on
run onto	2	
run out	23	run out
run outside	2	
run over	36	run over
run palace	1	
run past	1	
run polar	1	
run port	1	
run quarter	1	
run red	1	
run room	1	
run salon	1	
run scan	1	
run sleep	2	
run staircase	1	
run starboard	1	
run surfing	1	
run the	2	
run threshold	1	
run throug	15	
run through	43	run through
run to	52	
run toward	1	
run towards	1	
run under	22	
run up	40	run up
run with	16	
russian	1	
russian roulette	1	
sabotage	1	sabotage
sacrifice	3	sacrifice
sacrifice with	1	
saddle	1	saddle
saddle with	1	
saffron	1	
sai	1	
sail	8	sail
sail across	1	
sail by	1	
sail from	1	
sail in	1	
sail on	1	
sail through	1	sail through
sail to	1	
saliva	1	
salivate	1	salivate
salon	1	
saluta	1	
salute	12	salute
sample	4	sample
sanox	1	
saunter	2	saunter
saunter around	2	
saunter away	2	
saunter behind	2	
saunter down	2	
saunter from	2	
saunter in	2	
saunter on	2	
saunter out	2	
saunter over	2	
saunter through	2	
saunter to	2	
saunter under	2	
saunter up	2	
sausage	1	
sav	10	
savages	1	
save	109	save
saw	7	saw
saw down	2	
saw off	1	
saw through	1	
saw up	1	
saw with	1	
say	109	say
say about	4	
say angarithe	1	
say anghofio	1	
say at	4	
say bearing	1	
say body	1	
say bye	3	
say cheerio	3	
say collox	1	
say countess	1	
say death	1	
say denox	1	
say dirox	1	
say distance	1	
say exfil	1	
say exklip	1	
say farewell	3	say farewell
say ferdinand	1	
say girl	1	
say goodbye	3	
say hello	3	
say hi	3	
say ialdabaol	2	
say in	2	
say mallox	1	
say matilda	1	
say me	1	
say myself	1	
say onegin	1	
say out	1	
say outerica	1	
say plugh	1	
say quadox	1	
say red	1	
say remox	1	
say tango	1	
say telox	1	
say thank	1	
say thanks	1	
say the	1	
say to	55	
say travel	1	
say virox	1	
say waltz	1	
say with	6	
say xyzzy	2	
say you	2	
say yourself	1	
sayonara	1	
sbb	1	
sbq	1	
scal	2	
scale	52	scale
scale aboard	1	
scale across	1	
scale behind	1	
scale down	27	scale down
scale higher	1	
scale in	29	
scale inside	4	
scale into	11	
scale of	3	
scale off	13	
scale on	26	
scale onto	9	
scale out	17	
scale outside	1	
scale over	50	
scale throug	6	
scale through	9	
scale under	11	
scale up	52	scale up
scale wall	1	
scale walls	1	
scales	2	
scan	4	scan
scan with	1	
scare	9	scare
scare with	2	
scarf	1	scarf
scarf down	1	
scat	2	scat
scenes	1	
scenes off	1	
scenes on	1	
scents	1	
scheck	1	
sco	8	
scoff	1	scoff
scold	3	scold
scoop	5	scoop
scoop into	2	
scoop out	1	scoop out
scoop up	3	scoop up
scoop with	3	
scope	2	
scor	31	
scorch	2	scorch
scorch down	2	
scorch up	2	
scorch with	2	
score	70	score
score with	2	
scour	5	scour
scour for	5	
scour in	5	
scour on	5	
scour throug	2	
scour through	2	
scowl	2	scowl
scowl at	2	
scowl to	2	
scr	6	
scra	3	
scrag	1	scrag
scrag with	1	
scram	10	scram
scram through	1	
scramble	2	scramble
scramble in	1	
scramble into	1	
scramble on	1	
scramble onto	1	
scrape	10	scrape
scrape against	1	
scrape down	2	
scrape fingernai	1	
scrape from	1	
scrape in	2	
scrape into	1	
scrape nails	1	
scrape off	3	
scrape on	1	
scrape over	2	
scrape up	1	scrape up
scrape with	7	
scratc	6	
scratc down	2	
scratc in	3	
scratc off	1	
scratc on	3	
scratc up	1	
scratc with	6	
scratch	16	scratch
scratch against	1	
scratch at	1	
scratch down	2	
scratch in	2	
scratch off	1	scratch off
scratch on	5	
scratch over	2	
scratch to	2	
scratch with	7	
scre	9	
screa	1	
scream	46	scream
scream at	33	
scream for	3	
scream in	3	
scream pain	1	
scream to	23	
scream with	1	
screech	2	screech
screech at	1	
screech to	1	
screech with	1	
screen	1	screen
screw	37	screw
screw around	1	
screw back	2	
screw bat	2	
screw cc	1	
screw ccw	1	
screw clock	1	
screw clockwise	1	
screw countercl	1	
screw cw	1	
screw down	3	
screw from	1	
screw ghost	2	
screw ghoul	2	
screw human	2	
screw in	6	
screw into	4	
screw key	1	
screw left	2	
screw lich	2	
screw off	31	
screw on	32	
screw onto	2	
screw over	2	
screw right	2	
screw the	1	
screw to	7	
screw up	3	screw up
screw vampire	2	
screw volume	1	
screw with	5	
scribble	1	scribble
scribble in	1	
scribble on	1	
scribe	2	scribe
scribe in	2	
scribe on	2	
scribe with	2	
script	82	script
script off	31	
script on	31	
scroll	1	scroll
scrub	34	scrub
scrub across	2	
scrub against	1	
scrub in	1	
scrub into	1	
scrub off	3	
scrub on	9	
scrub onto	2	
scrub over	3	
scrub up	2	scrub up
scrub with	9	
scrunch	1	scrunch
scruti	1	
scruti under	1	
scrutiniz	1	
scrutiniz for	1	
scrutiniz in	1	
scrutiniz on	1	
sculpt	2	sculpt
sculpt into	1	
scuttle	1	scuttle
sea	2	
seabed	1	
seal	3	seal
seal off	1	seal off
seal on	1	
seal up	1	
seal with	1	
sealing	1	
sear	21	sear
search	68	search
search about	1	
search among	1	
search around	1	
search behind	1	
search coffee	1	
search crabs	1	
search for	44	
search in	40	
search near	1	
search room	1	
search throug	4	
search through	8	
search under	11	
search up	5	
search with	5	
second	1	second
seconds	1	
secret	2	
secret behind	1	
secret from	1	
secret under	1	
secrets	2	
secu	1	
secure	29	secure
secure around	11	
secure before	1	
secure in	3	
secure on	1	
secure to	28	
secure togeth	2	
secure together	5	
secure up	21	
secure with	21	
sedu	2	
seduce	3	seduce
see	34	see
see around	2	
see at	3	
see behind	2	
see down	2	
see for	14	
see in	15	
see inside	1	
see into	1	
see on	14	
see out	3	
see over	2	
see room	1	
see throug	6	
see through	8	see through
see under	3	
see up	3	
see with	7	
seed	1	seed
seek	34	seek
seek crabs	1	
seek in	2	
seek on	1	
seen	3	see
seen at	1	
seiz	4	
seize	11	seize
seize apart	4	
seize down	4	
seize from	11	
seize in	11	
seize off	11	
seize on	11	seize on
seize out	11	
seize rid	1	
seize to	3	
seize up	11	
seize with	5	
select	4	select
select behind	1	
select down	1	
select dressed	1	
select for	1	
select from	1	
select in	1	
select off	1	
select on	2	
select out	1	
select over	1	
select undressed	1	
select up	1	
select with	3	
sell	18	sell
sell back	4	
sell for	3	
sell to	17	
sell up	6	sell up
send	19	send
send away	1	send away
send email	1	
send for	10	send for
send on	1	send on
send out	2	send out
send to	6	
send under	1	
send up	1	
sense	2	sense
serpent	1	
serpents	1	
serve	2	serve
serve tea	1	
serve to	1	
service	3	service
service with	3	
sesame	1	
set	67	set
set across	1	
set around	10	
set aside	2	set aside
set at	6	
set away	2	
set by	1	
set clock	1	
set down	4	set down
set fire	6	
set for	15	
set in	7	set in
set inside	1	
set into	1	
set left	1	
set off	28	set off
set on	33	set on
set onto	1	
set over	6	
set right	1	
set right-si	1	
set throug	1	
set time	1	
set to	60	
set toward	1	
set under	1	
set up	2	set up
set upside	1	
set using	2	
set with	22	
settings	3	
settle	5	settle
settle at	5	
settle down	5	settle down
settle in	5	
settle on	5	settle on
setu	1	
setup	1	
seve	2	
sever	8	sever
sever down	4	
sever off	1	
sever throug	2	
sever through	4	
sever up	3	
sever with	6	
sex	1	sex
seymour	1	
sha	4	
shackl	1	
shade	5	shade
shade on	3	
shade over	3	
shade with	3	
shadow	1	shadow
shak	8	
shake	42	shake
shake at	3	
shake from	4	
shake head	1	
shake in	4	
shake off	1	shake off
shake out	4	
shake with	18	
shank	1	shank
shank with	1	
shape	1	shape
shape into	1	
share	1	share
share with	1	
